region,division,department,team,employee_id,role,salary_usd,bonus_usd,performance_score,tasks_completed
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_1,Region_3_Div_4_Dept_1_Team_8,E010711,Lead,110955.28,1026.79,3.73,62
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_1,Region_3_Div_4_Dept_1_Team_8,E010712,Analyst,72035.39,1470.16,3.64,62
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_1,Region_3_Div_4_Dept_1_Team_8,E010713,Lead,116063.82,279.65,3.14,23
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_1,Region_3_Div_4_Dept_1_Team_8,E010714,Analyst,78330.31,-409.58,4.04,61
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_1,Region_3_Div_4_Dept_1_Team_8,E010715,Engineer,87060.86,1803.63,3.09,28
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_1,Region_3_Div_4_Dept_1_Team_8,E010716,Engineer,87163.31,1237.36,3.03,46
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_1,Region_3_Div_4_Dept_1_Team_8,E010717,Analyst,78961.79,612.12,3.38,48
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_1,Region_3_Div_4_Dept_1_Team_8,E010718,Associate,66295.17,1152.49,3.48,64
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_1,Region_3_Div_4_Dept_1_Team_8,E010719,Analyst,74775.64,3856.53,4.13,56
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_1,Region_3_Div_4_Dept_1_Team_8,E010720,Associate,71600.87,122.32,3.32,36
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010721,Associate,26938.74,13054.92,1.91,10
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010722,Analyst,35959.95,13388.59,3.39,39
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010723,Engineer,44092.21,16310.21,1.81,50
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010724,Analyst,35439.68,14005.13,2.18,37
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010725,Analyst,31677.11,12603.53,2.97,58
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010726,Engineer,39782.59,15959.23,2.9,47
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010727,Lead,50257.33,20211.68,2.47,26
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010728,Analyst,37717.01,13784.49,2.15,57
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010729,Engineer,39620.74,16772.87,2.58,32
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010730,Engineer,39091.82,14558.28,2.64,44
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010731,Engineer,35738.16,16226.26,3.77,62
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010732,Analyst,31623.12,12800.66,3.3,29
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010733,Engineer,41138.34,15724.31,3.43,60
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010734,Manager,46703.92,18128.65,2.14,60
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010735,Associate,30276.16,12217.3,2.97,38
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010736,Analyst,36585.54,13274.22,2.54,36
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010737,Engineer,39682.12,16515.04,2.17,30
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010738,Lead,53716.18,21251.1,1.89,50
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010739,Engineer,34629.0,16223.23,2.1,32
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_1,E010740,Manager,40930.93,18404.43,2.86,54
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010741,Analyst,38386.97,9726.17,4.56,67
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010742,Manager,53415.27,13746.76,5.0,53
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010743,Engineer,48114.87,11347.65,3.99,46
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010744,Manager,46763.49,13975.75,4.86,58
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010745,Engineer,42377.16,10422.1,4.72,71
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010746,Engineer,42565.29,12781.42,4.34,38
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010747,Engineer,39749.89,10582.65,4.58,71
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010748,Lead,58839.72,14862.35,4.95,72
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010749,Analyst,37088.4,10076.52,5.0,82
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010750,Manager,49176.76,12937.05,5.0,36
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010751,Engineer,44853.79,12673.29,4.89,35
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010752,Analyst,37577.39,9873.06,4.32,63
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010753,Manager,54641.44,13763.5,4.05,55
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010754,Manager,48898.98,13289.61,4.23,73
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010755,Analyst,41717.06,11339.65,5.0,48
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010756,Lead,58884.25,13958.77,5.0,84
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010757,Analyst,41414.17,10611.12,4.81,46
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010758,Engineer,43683.65,12202.23,4.68,57
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010759,Analyst,40424.47,10760.94,5.0,59
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_2,E010760,Analyst,36422.42,11112.36,4.28,41
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010761,Engineer,98401.93,10064.25,3.32,88
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010762,Analyst,87833.2,8351.01,3.26,117
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010763,Engineer,103825.8,9162.66,3.14,94
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010764,Analyst,86060.27,7126.32,3.11,98
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010765,Manager,119939.01,10902.77,3.08,72
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010766,Associate,72286.02,7420.76,2.87,112
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010767,Engineer,95338.08,11295.75,4.03,102
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010768,Engineer,103109.8,9315.21,2.94,95
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010769,Associate,79973.05,7408.76,2.82,106
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010770,Engineer,100250.46,9439.58,2.0,134
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010771,Manager,119093.42,11855.9,3.19,86
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010772,Engineer,103549.16,10036.42,2.85,73
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010773,Analyst,89224.22,7977.57,3.28,98
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010774,Analyst,84528.01,8478.42,4.68,81
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010775,Associate,77133.45,5462.72,2.11,76
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010776,Engineer,101441.84,9677.64,2.35,68
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010777,Engineer,98481.98,10401.15,3.25,90
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010778,Engineer,92001.25,9597.83,4.35,89
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010779,Engineer,99762.96,9884.67,2.17,73
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_3,E010780,Engineer,100839.32,9375.35,3.8,99
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010781,Engineer,93786.36,3322.01,4.96,128
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010782,Manager,98638.28,2810.96,5.0,86
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010783,Engineer,85550.9,1858.9,4.73,105
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010784,Analyst,73585.72,2113.91,4.41,97
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010785,Associate,72953.48,147.46,4.33,86
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010786,Manager,102647.63,2842.89,3.87,92
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010787,Analyst,78434.74,2446.48,4.54,91
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010788,Associate,70754.88,2311.42,5.0,81
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010789,Engineer,90255.46,3100.89,4.08,109
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010790,Associate,68635.81,2385.63,4.37,72
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010791,Analyst,72028.0,719.73,4.37,95
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010792,Manager,102731.17,3601.83,4.97,86
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010793,Analyst,75321.47,2654.7,5.0,82
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010794,Analyst,73437.27,2324.78,3.94,83
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010795,Associate,68603.64,2395.0,4.07,104
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010796,Engineer,87623.02,1840.0,4.09,83
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010797,Engineer,88447.6,1744.57,5.0,73
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010798,Analyst,73151.07,1754.5,3.84,96
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010799,Lead,116447.08,2883.5,4.31,81
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_4,E010800,Associate,68715.82,2822.78,4.17,48
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010801,Lead,133674.77,8559.39,4.7,43
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010802,Engineer,96559.53,5560.9,4.89,74
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010803,Analyst,87112.42,4467.67,3.19,82
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010804,Manager,123575.58,6754.91,4.06,84
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010805,Manager,122265.88,7051.99,4.87,72
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010806,Analyst,91944.88,5564.1,4.81,80
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010807,Manager,120502.96,7963.35,4.48,76
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010808,Engineer,104186.22,4953.38,4.8,31
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010809,Manager,118066.04,6526.35,3.14,78
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010810,Manager,115891.18,6320.94,3.3,102
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010811,Analyst,85102.53,6167.55,4.16,76
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010812,Analyst,88492.42,5760.16,4.0,56
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010813,Associate,82489.14,5257.35,3.1,36
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010814,Manager,118460.21,7772.88,4.71,52
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010815,Engineer,103827.53,4295.09,3.51,59
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010816,Lead,130111.28,6957.06,3.55,39
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010817,Analyst,87719.29,4978.91,3.49,76
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010818,Engineer,104681.29,5469.31,4.78,57
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010819,Manager,124096.84,7508.43,4.41,28
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_5,E010820,Associate,79869.63,4417.06,3.52,67
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010821,Lead,38070.87,20359.9,1.6,97
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010822,Manager,25588.14,18925.11,3.28,72
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010823,Manager,25486.82,17441.43,2.97,70
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010824,Associate,24239.33,12277.92,3.25,85
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010825,Associate,20844.16,12712.85,3.29,81
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010826,Analyst,20640.16,13677.84,3.93,120
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010827,Manager,26821.54,18509.36,2.44,82
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010828,Associate,17614.7,12355.36,4.14,89
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010829,Manager,33162.01,17911.93,3.99,87
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010830,Engineer,30376.93,16140.75,2.67,60
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010831,Engineer,25159.99,17131.7,2.61,74
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010832,Engineer,23601.88,15950.23,2.34,81
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010833,Lead,35132.35,21242.09,2.93,83
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010834,Manager,32354.52,18846.85,3.8,96
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010835,Manager,27802.53,19060.05,3.29,85
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010836,Engineer,25910.03,15804.09,2.65,59
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010837,Analyst,25394.21,14352.63,3.07,55
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010838,Analyst,19813.79,15385.64,3.57,94
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010839,Analyst,22038.22,13370.62,3.2,83
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_6,E010840,Engineer,24093.74,15590.25,5.0,91
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010841,Analyst,61536.69,14456.26,2.67,74
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010842,Analyst,60796.23,14396.35,3.18,105
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010843,Associate,49883.46,13040.59,2.85,100
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010844,Analyst,66620.99,13732.47,4.06,114
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010845,Manager,87124.28,19463.54,3.05,85
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010846,Associate,55494.16,13412.13,2.77,92
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010847,Engineer,73612.89,17563.27,3.05,102
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010848,Lead,98176.82,22796.8,3.92,79
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010849,Engineer,74725.52,16566.19,2.26,93
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010850,Engineer,71050.83,17068.11,3.44,97
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010851,Lead,93502.39,21549.84,3.3,115
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010852,Engineer,68298.86,17428.94,4.08,101
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010853,Lead,93208.06,21910.24,4.01,93
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010854,Lead,89979.71,22655.09,3.51,86
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010855,Engineer,74870.17,17618.26,2.35,113
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010856,Lead,93475.81,22419.53,2.24,119
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010857,Associate,56924.68,13358.56,2.9,95
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010858,Manager,85445.92,18684.37,3.22,94
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010859,Lead,97865.77,21707.5,3.08,96
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_7,E010860,Engineer,70368.45,16838.64,3.51,99
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010861,Engineer,68096.5,8888.12,3.42,54
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010862,Manager,80949.45,10994.31,3.35,58
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010863,Analyst,57002.34,8274.42,2.29,51
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010864,Engineer,72782.55,11112.06,3.44,39
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010865,Analyst,56628.75,8461.28,3.17,51
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010866,Associate,45648.97,8524.06,2.0,71
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010867,Engineer,59699.78,9394.04,2.84,48
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010868,Associate,55759.64,7138.56,2.7,51
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010869,Analyst,59407.56,7976.63,3.09,36
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010870,Analyst,67337.89,8351.37,2.77,80
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010871,Engineer,68588.3,10585.52,3.26,51
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010872,Engineer,67010.37,8026.12,3.65,57
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010873,Lead,90992.79,12631.88,4.24,46
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010874,Lead,89964.87,11185.24,2.93,54
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010875,Engineer,72838.53,9101.9,2.51,57
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010876,Analyst,61901.02,7192.83,2.87,64
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010877,Analyst,53922.95,8639.49,2.86,66
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010878,Analyst,62667.94,8742.36,3.02,50
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010879,Lead,86906.15,13452.19,3.04,53
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_2,Region_3_Div_4_Dept_2_Team_8,E010880,Associate,52616.93,6911.84,3.25,49
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_3,Region_3_Div_4_Dept_3_Team_1,E010881,Analyst,28755.98,11703.89,3.65,29
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_3,Region_3_Div_4_Dept_3_Team_1,E010882,Lead,35631.69,18377.89,3.74,70
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_3,Region_3_Div_4_Dept_3_Team_1,E010883,Engineer,34525.28,13282.45,2.94,80
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_3,Region_3_Div_4_Dept_3_Team_1,E010884,Engineer,29715.69,12741.77,3.95,60
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_3,Region_3_Div_4_Dept_3_Team_1,E010885,Lead,40116.3,17853.28,3.84,42
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_3,Region_3_Div_4_Dept_3_Team_1,E010886,Engineer,22231.95,12570.67,3.45,35
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_3,Region_3_Div_4_Dept_3_Team_1,E010887,Engineer,28824.04,12006.77,2.73,67
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_3,Region_3_Div_4_Dept_3_Team_1,E010888,Engineer,33029.58,12923.56,4.39,48
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_3,Region_3_Div_4_Dept_3_Team_1,E010889,Associate,21774.3,10375.1,4.14,51
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_3,Region_3_Div_4_Dept_3_Team_1,E010890,Lead,39890.93,18917.38,3.38,66
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_3,Region_3_Div_4_Dept_3_Team_1,E010891,Engineer,35034.99,15059.05,3.45,51
Region_3,Region_3_Div_4,Region_3_Div_4_Dept_3,Region_3_Div_4_Dept_3_Team_1,E010892,Manager,36863.58,15816.45,3.84,51
